TU_name	TU_start_site	TU_end_site	Length	TU_Direction	Coding_start	Coding_end	Include_essential_gene_or_not	Included_gene_number	leaderless_gene_check	included_genes	TSS_peak	TSS_extention_end	elongation_check_start_site	elongation_check_end_site	elongation_check_length	Selected_for_coding_TU_or_not
TU_213	391312	392686	1374	+	391352	392728	NS	non_leaderless	3	RVBD_0324:RVBD_0325:RVBD_0326	391312	391551	391804	392728	925	selected
TU_214	392738	394045	1307	-	392696	394045	NS	non_leaderless	1	RVBD_0327c	394080	393731	393730	392696	1035	selected
TU_215	394111	394684	573	+	394111	394713	NS	leaderless_TSS	1	RVBD_0328	394111	394440	394533	394713	181	no
TU_216	394723	396091	1368	-	394694	396087	NS	non_leaderless	2	RVBD_0329c:RVBD_0330c	396091	395740	395739	394694	1046	selected
TU_217	396168	397462	1294	+	396201	397367	NS	non_leaderless	1	RVBD_0331	396168	396415	396671	397367	697	selected
TU_218	397472	398244	772	+	397442	398227	NS	non_leaderless	1	RVBD_0332	397472	397658	397867	398227	361	selected
TU_219	398254	399525	1271	+	398254	399524	ES	leaderless_TSS	2	RVBD_0333:RVBD_0334	398254	398492	398695	399524	830	selected
TU_220	399534	400050	516	-	399535	400050	NS	non_leaderless	1	RVBD_0335c	400098	399814	399813	399535	279	no
TU_221	400168	401863	1695	+	400192	401703	NS	non_leaderless	1	RVBD_0336	400168	400374	401185	401703	519	selected
TU_222	401713	403135	1422	-	401873	403162	ES	non_leaderless	1	RVBD_0337c	403135	402648	402647	401873	775	selected
TU_223	403145	405887	2742	-	403193	405841	ES	non_leaderless	1	RVBD_0338c	405887	405492	405491	403193	2299	selected
TU_224	405897	408465	2568	-	405950	408448	NS	non_leaderless	1	RVBD_0339c	408465	408200	408199	405950	2250	selected
TU_225	408596	409306	710	+	408634	409173	NS	non_leaderless	1	RVBD_0340	408596	408842	408895	409173	279	selected
TU_226	409311	414371	5060	+	409362	414238	NS	non_leaderless	3	RVBD_0341:RVBD_0342:RVBD_0343	409311	409649	409792	412283	2492	selected
TU_227	414248	414972	724	-	414381	414941	NS	non_leaderless	1	RVBD_0344c	414972	414645	414644	414381	264	selected
TU_228	415044	415492	448	+	415050	415460	NS	non_leaderless	1	RVBD_0345	415044	415220	415333	415460	128	no
TU_229	415470	417026	1556	-	415502	416965	NS	non_leaderless	1	RVBD_0346c	417026	416592	416591	415502	1090	selected
TU_230	417304	418244	940	+	417304	418290	ES	non_leaderless	1	RVBD_0347	417487	417737	417951	418244	294	selected
TU_231	418254	418832	578	+	418293	418946	NS	non_leaderless	1	RVBD_0348	418254	418504	418504	418832	329	no
TU_232	418842	419708	866	+	418949	419608	NS	non_leaderless	1	RVBD_0349	418842	419033	419182	419608	427	selected
TU_233	419779	424134	4355	+	419835	424019	ES	non_leaderless	4	RVBD_0350:RVBD_0351:RVBD_0352:RVBD_0353	419779	420029	420231	424019	3789	selected
TU_234	424029	434763	10734	-	424144	434680	NS	non_leaderless	2	RVBD_0354c:RVBD_0355c	434763	434410	434409	424144	10266	selected
TU_235	434773	436826	2053	-	434831	436770	ES	non_leaderless	2	RVBD_0356c:RVBD_0357c	436826	436451	436450	434831	1620	selected
TU_236	436861	437509	648	+	436861	437508	ES	non_leaderless	1	RVBD_0358	436820	437070	437140	437508	369	no
TU_237	437519	438293	774	+	437519	438298	NS	leaderless_TSS	1	RVBD_0359	437519	437705	437854	438298	445	selected
TU_238	438308	438716	408	-	438303	438740	NS	non_leaderless	1	RVBD_0360c	438716	438386	438385	438308	78	no
TU_239	438791	441256	2465	+	438823	441254	NS	non_leaderless	2	RVBD_0361:RVBD_0362	438791	439025	439172	441254	2083	selected
TU_240	441264	442326	1062	-	441266	442300	ES	non_leaderless	1	RVBD_0363c	442326	441887	441886	441266	621	selected
TU_241	442396	443058	662	+	442396	443079	ES	leaderless_TSS	1	RVBD_0364	442396	442646	442833	443079	247	no
TU_242	443089	445260	2171	-	443068	445234	NS	non_leaderless	3	RVBD_0365c:RVBD_0366c:RVBD_0367c	445260	444852	444851	443068	1784	selected
TU_243	445270	454373	9103	-	445315	454373	NS	non_leaderless	9	RVBD_0368c:RVBD_0369c:RVBD_0370c:RVBD_0371c:RVBD_0372c:RVBD_0373c:RVBD_0374c:RVBD_0375c:RVBD_0376c	454397	454066	454065	445315	8751	selected
TU_244	454421	455968	1547	+	454422	455859	NS	leaderless_TSS	2	RVBD_0377:RVBD_0378	454421	454641	454740	455859	1120	selected
TU_245	455978	456221	243	+	455978	456193	NS	leaderless_TSS	1	RVBD_0379	455978	456201	456278	456221	-56	no
TU_246	456207	459317	3110	-	456269	459316	ES	leaderless_TSS	4	RVBD_0380c:RVBD_0381c:RVBD_0382c:RVBD_0383c	459317	458899	458898	456269	2630	selected
TU_247	459312	462042	2730	-	459457	462003	ES	non_leaderless	1	RVBD_0384c	462042	461604	461603	459327	2277	selected
TU_248	462134	463390	1256	+	462136	463308	NS	leaderless_TSS	1	RVBD_0385	462134	462361	462489	462664	176	selected
TU_249	463395	466663	3268	+	463412	466669	NS	non_leaderless	1	RVBD_0386	463607	463855	463910	466669	2760	selected
TU_250	466679	468247	1568	-	466673	468004	NS	non_leaderless	1	RVBD_0387c	468247	467871	467870	466673	1198	selected
TU_251	468338	469584	1246	+	468338	469597	NS	non_leaderless	1	RVBD_0389	468298	468548	468738	469584	847	selected
TU_252	469594	471220	1626	+	469594	471233	NS	leaderless_TSS	2	RVBD_0390:RVBD_0391	469594	469865	470070	471233	1164	selected
TU_253	471243	472672	1429	-	471230	472642	NS	non_leaderless	1	RVBD_0392c	472672	472307	472306	471230	1077	selected
TU_254	472784	474115	1331	+	472784	474109	NS	non_leaderless	1	RVBD_0393	472784	473034	473034	474109	1076	selected
TU_255	474119	474844	725	-	474125	474844	NS	leaderless_TSS	1	RVBD_0394c	474844	474509	474508	474390	119	selected
TU_256	474943	476356	1413	+	474943	476187	NS	non_leaderless	3	RVBD_0395:RVBD_0396:RVBD_0397	474943	475193	475193	476187	995	selected
TU_257	476361	476672	311	+	476397	476645	NS	non_leaderless	1	RVBD_0397A	476361	476630	476631	476672	42	no
TU_258	476655	479756	3101	-	476682	479756	NS	leaderless_TSS	3	RVBD_0398c:RVBD_0399c:RVBD_0400c	479756	479262	479261	476682	2580	selected
TU_259	479792	480265	473	+	479792	480163	NS	leaderless_TSS	1	RVBD_0401	479792	480079	480169	480265	97	no
TU_260	480173	483785	3612	-	480358	483659	NS	non_leaderless	2	RVBD_0402c:RVBD_0403c	483785	483120	483119	480358	2762	selected
TU_261	483833	489880	6047	+	483980	489942	ES	non_leaderless	2	RVBD_0404:RVBD_0405	483833	484038	484222	486968	2747	selected
TU_262	489952	490708	756	-	489890	490708	NS	non_leaderless	1	RVBD_0406c	490648	490319	490318	489890	429	selected
TU_263	490786	495055	4269	+	490786	495011	NS	leaderless_TSS	3	RVBD_0407:RVBD_0408:RVBD_0409	490786	490973	491297	494739	3443	selected
TU_264	495021	499666	4645	-	495065	499622	NS	non_leaderless	3	RVBD_0410c:RVBD_0411c:RVBD_0412c	499666	499200	499199	495065	4135	selected
TU_265	499749	500343	594	+	499716	500369	NS	non_leaderless	1	RVBD_0413	499749	500006	500105	500369	265	no
TU_266	500379	501021	642	-	500353	501021	ES	leaderless_TSS	1	RVBD_0414c	501021	500638	500637	500353	285	no
TU_267	501054	503493	2439	+	501151	503127	ES	non_leaderless	3	RVBD_0415:RVBD_0416:RVBD_0417	501054	501302	501368	503127	1760	selected
TU_268	503498	505049	1551	+	503499	505001	NS	leaderless_TSS	1	RVBD_0418	503498	503748	503995	505001	1007	selected
TU_269	505054	506554	1500	+	505089	506585	NS	non_leaderless	1	RVBD_0419	505054	505259	505383	506585	1203	selected
TU_270	506595	507043	448	-	506564	506974	NS	non_leaderless	1	RVBD_0420c	507043	506657	506656	506595	62	no
TU_271	507053	510325	3272	-	507135	510228	ES	non_leaderless	3	RVBD_0421c:RVBD_0422c:RVBD_0423c	510325	509950	509949	507135	2815	selected
TU_272	510335	513215	2880	-	510380	510655	NS	non_leaderless	1	RVBD_0424c	513215	512829	512828	510380	2449	selected
TU_273	513225	515861	2636	-	510705	515819	NS	non_leaderless	2	RVBD_0425c:RVBD_0426c	515861	515384	515383	513225	2159	selected
TU_274	515856	516899	1043	-	516020	516895	NS	non_leaderless	1	RVBD_0427c	516899	516499	516498	515947	552	selected
TU_275	516909	518404	1495	-	516898	518399	ES	non_leaderless	2	RVBD_0428c:RVBD_0429c	518404	517852	517851	516909	943	selected
TU_276	518663	519593	930	+	518736	519570	ES	non_leaderless	2	RVBD_0430:RVBD_0431	518663	518946	519143	519570	428	selected
TU_277	519603	522340	2737	+	519603	522170	NS	leaderless_TSS	3	RVBD_0432:RVBD_0433:RVBD_0434	519603	519846	519954	522170	2217	selected
TU_278	522180	526089	3909	-	522350	526085	NS	non_leaderless	3	RVBD_0435c:RVBD_0436c:RVBD_0437c	526089	525740	525739	522232	3508	selected
TU_279	526099	527363	1264	-	526146	527363	NS	leaderless_TSS	1	RVBD_0438c	527363	526975	526974	526146	829	selected
TU_280	527373	528317	944	-	527382	528317	NS	leaderless_TSS	1	RVBD_0439c	528317	527918	527917	527382	536	selected
TU_281	528429	530297	1868	+	528611	530233	ES	non_leaderless	1	RVBD_0440	528429	528785	528972	530233	1262	selected
TU_282	530242	530727	485	-	530299	530727	NS	leaderless_TSS	1	RVBD_0441c	530727	530333	530332	530242	91	no
TU_283	530737	532217	1480	-	530754	532217	NS	leaderless_TSS	1	RVBD_0442c	532217	531890	531889	530754	1136	selected
TU_284	532399	533084	685	+	532399	532914	NS	leaderless_TSS	1	RVBD_0443	532399	532626	532692	532748	57	no
TU_285	532924	534400	1476	-	533094	534399	NS	leaderless_TSS	2	RVBD_0444c:RVBD_0445c	534400	533968	533967	533094	874	selected
TU_286	534410	535483	1073	-	534448	535218	NS	non_leaderless	1	RVBD_0446c	535483	535125	535124	534448	677	selected
TU_287	535493	538553	3060	-	535227	538551	NS	leaderless_TSS	3	RVBD_0447c:RVBD_0448c:RVBD_0449c	538553	538304	538303	535684	2620	selected
TU_288	538563	542018	3455	-	538591	541913	NS	non_leaderless	2	RVBD_0450c:RVBD_0451c	542018	541571	541570	538958	2613	selected
TU_289	542163	545368	3205	+	542145	545188	NS	non_leaderless	3	RVBD_0452:RVBD_0453:RVBD_0454	542163	542434	542538	545188	2651	selected
TU_290	545240	545829	589	-	545378	545824	NS	non_leaderless	1	RVBD_0455c	545829	545480	545479	545378	102	no
TU_291	545839	548248	2409	-	545892	547520	NS	non_leaderless	3	RVBD_0456c:RVBD_0456A:RVBD_0456B	548248	547918	547917	547494	424	selected
TU_292	548258	549610	1352	-	547589	549610	NS	leaderless_TSS	1	RVBD_0457c	549610	549173	549172	548258	915	selected
TU_293	549647	551708	2061	+	549678	551692	NS	non_leaderless	2	RVBD_0458:RVBD_0459	549647	549897	549963	551692	1730	selected
TU_294	551713	552607	894	+	551752	552553	NS	non_leaderless	2	RVBD_0460:RVBD_0461	551713	552015	552119	552553	435	selected
TU_295	552617	554306	1689	+	552617	554312	ES	leaderless_TSS	2	RVBD_0462:RVBD_0463	552617	552892	553010	554312	1303	selected
TU_296	554322	555124	802	-	554316	554888	NS	non_leaderless	1	RVBD_0464c	555124	554766	554765	554316	450	selected
TU_297	555134	556309	1175	-	554885	556309	NS	leaderless_TSS	1	RVBD_0465c	556309	555925	555924	555135	790	selected
TU_298	556408	557434	1026	+	556461	557255	NS	non_leaderless	1	RVBD_0466	556408	556737	556857	557255	399	selected
TU_299	557439	559859	2420	+	557530	559758	ES	non_leaderless	2	RVBD_0467:RVBD_0468	557439	557715	557833	559758	1926	selected
TU_300	559864	560841	977	+	559891	560751	NS	non_leaderless	1	RVBD_0469	559864	560114	560309	560751	443	selected
TU_301	560761	561790	1029	-	560851	561714	NS	non_leaderless	1	RVBD_0470c	561790	561338	561337	560851	487	selected
TU_302	561800	563455	1655	-	561857	563430	NS	non_leaderless	3	RVBD_0470A:RVBD_0471c:RVBD_0472c	563455	562936	562935	561857	1079	selected
TU_303	563570	564986	1416	+	563567	564937	NS	leaderless_TSS	1	RVBD_0473	563570	563858	563986	564713	728	selected
TU_304	564991	566466	1475	+	565024	566399	NS	non_leaderless	2	RVBD_0474:RVBD_0475	564991	565260	565461	566399	939	selected
TU_305	566487	567914	1427	+	566511	567899	NS	non_leaderless	3	RVBD_0476:RVBD_0477:RVBD_0478	566487	566737	566887	567899	1013	selected
TU_306	567909	568970	1061	-	567924	568970	ES	non_leaderless	1	RVBD_0479c	568970	568640	568639	567924	716	selected
TU_307	568980	569809	829	-	568967	569809	NS	leaderless_TSS	1	RVBD_0480c	569809	569477	569476	569236	241	selected
TU_308	569862	570515	653	-	569991	570515	NS	leaderless_TSS	1	RVBD_0481c	570515	570113	570112	569991	122	no
TU_309	570542	571745	1203	+	570542	571651	ES	leaderless_TSS	1	RVBD_0482	570542	570792	571406	571651	246	selected
TU_310	571755	573039	1284	+	571713	573068	NS	non_leaderless	1	RVBD_0483	571755	572054	572162	573068	907	selected
TU_311	573078	573808	730	-	573049	573804	NS	non_leaderless	1	RVBD_0484c	573808	573430	573429	573049	381	selected
TU_312	573840	575350	1510	+	573987	575303	NS	non_leaderless	1	RVBD_0485	573840	574044	574187	575303	1117	selected
TU_313	575360	578419	3059	+	575351	578272	NS	non_leaderless	3	RVBD_0486:RVBD_0487:RVBD_0488	575360	575653	575677	578272	2596	selected
TU_314	578429	579288	859	+	578429	579178	NS	leaderless_TSS	1	RVBD_0489	578429	578673	578852	579178	327	selected
TU_315	579352	581482	2130	+	579352	581495	NS	leaderless_TSS	2	RVBD_0490:RVBD_0491	579352	579697	579785	581495	1711	selected
TU_316	581505	584685	3180	-	581492	584693	NS	non_leaderless	3	RVBD_0492c:RVBD_0492A:RVBD_0493c	584685	584316	584315	582790	1526	selected
TU_317	584698	585417	719	+	584698	585426	NS	non_leaderless	1	RVBD_0494	584706	585031	585166	585426	261	selected
TU_318	585436	586317	881	-	585427	586317	NS	non_leaderless	1	RVBD_0495c	586221	585809	585808	585427	382	selected
TU_319	586349	587094	745	+	586397	587383	NS	non_leaderless	1	RVBD_0496	586349	586432	586629	586713	85	selected
TU_320	587104	590088	2984	+	587380	590061	NS	non_leaderless	3	RVBD_0497:RVBD_0498:RVBD_0499	587104	587354	587510	589889	2380	selected
TU_321	590098	591039	941	+	590086	590973	ES	non_leaderless	1	RVBD_0500	590098	590394	590483	590973	491	selected
TU_322	591044	591445	401	+	591114	591350	NS	non_leaderless	1	RVBD_0500A	591044	591318	591415	591445	31	no
TU_323	591450	592707	1257	+	591478	592787	NS	non_leaderless	2	RVBD_0500B:RVBD_0501	591450	591703	591783	592707	925	selected
TU_324	592717	593864	1147	+	592794	593870	NS	non_leaderless	1	RVBD_0502	592717	592980	593123	593870	748	selected
TU_325	593880	594782	902	-	593874	594782	NS	leaderless_TSS	1	RVBD_0503c	594782	594363	594362	593874	489	selected
TU_326	594792	595456	664	-	594805	595305	NS	non_leaderless	1	RVBD_0504c	595456	595104	595103	594805	299	no
TU_327	595466	596588	1122	-	595467	596588	NS	non_leaderless	1	RVBD_0505c	596436	596187	596186	595467	720	selected
TU_328	596658	599841	3183	+	596762	600108	NS	non_leaderless	2	RVBD_0506:RVBD_0507	596658	596953	597060	600108	3049	selected
TU_329	599851	600395	544	+	600101	600394	NS	non_leaderless	1	RVBD_0508	599851	600045	600163	600394	232	no
TU_330	600400	602288	1888	+	600444	602789	ES	non_leaderless	2	RVBD_0509:RVBD_0510	600400	600655	600795	602288	1494	selected
TU_331	602298	608052	5754	+	602822	608065	ES	non_leaderless	5	RVBD_0511:RVBD_0512:RVBD_0513:RVBD_0514:RVBD_0515	602298	602543	602667	607047	4381	selected
TU_332	608075	608591	516	-	608062	608538	NS	non_leaderless	1	RVBD_0516c	608591	608207	608206	608062	145	no
TU_333	608719	610120	1401	+	608749	610059	NS	non_leaderless	1	RVBD_0517	608719	608974	609080	609820	741	selected
TU_334	610125	611165	1040	+	610191	610886	NS	non_leaderless	1	RVBD_0518	610125	610255	610375	610886	512	selected
TU_335	611077	612027	950	-	611175	612077	NS	non_leaderless	1	RVBD_0519c	612027	611592	611591	611175	417	selected
TU_336	612207	612906	699	+	612258	612906	NS	non_leaderless	2	RVBD_0520:RVBD_0521	612207	612457	612588	612906	319	no
TU_337	612911	614319	1408	+	613041	614345	NS	non_leaderless	1	RVBD_0522	612911	613181	613288	614345	1058	selected
TU_338	614355	614727	372	-	614329	614724	NS	leaderless_TSS	1	RVBD_0523c	614727	614401	614400	614355	46	no
TU_339	614838	619744	4906	+	614838	619897	ES	leaderless_TSS	5	RVBD_0524:RVBD_0525:RVBD_0526:RVBD_0527:RVBD_0528	614838	615124	615261	619744	4484	selected
TU_340	619754	620826	1072	+	619894	620868	ES	non_leaderless	1	RVBD_0529	619754	619974	620081	620826	746	selected
TU_341	620836	622114	1278	+	620910	622127	NS	non_leaderless	1	RVBD_0530	620836	621167	621359	622127	769	selected
TU_342	622137	622300	163	-	622124	622285	NS	non_leaderless	1	RVBD_0530Ac	622300	622101	622100	622137	-36	no
TU_343	622332	624466	2134	+	622332	624580	NS	leaderless_TSS	2	RVBD_0531:RVBD_0532	622332	622603	622789	624580	1792	selected
TU_344	624590	625554	964	-	624476	625483	NS	non_leaderless	1	RVBD_0533c	625554	625088	625087	624476	612	selected
TU_345	625564	626443	879	-	625565	626443	ES	leaderless_TSS	1	RVBD_0534c	626443	626020	626019	625565	455	selected
TU_346	626445	628291	1846	+	626460	628291	NS	non_leaderless	2	RVBD_0535:RVBD_0536	626445	626695	626782	628291	1510	selected
TU_347	628301	629967	1666	-	628301	629734	NS	non_leaderless	1	RVBD_0537c	629967	629592	629591	628301	1291	selected
TU_348	629938	633048	3110	+	630043	633037	NS	non_leaderless	3	RVBD_0538:RVBD_0539:RVBD_0540	629938	630180	630318	633037	2720	selected
TU_349	633047	635927	2880	-	633058	635878	ES	non_leaderless	3	RVBD_0541c:RVBD_0542c:RVBD_0543c	635927	635513	635512	633058	2455	selected
TU_350	635937	637545	1608	-	635938	637466	NS	non_leaderless	2	RVBD_0544c:RVBD_0545c	637545	637079	637078	635938	1141	selected
TU_351	637555	637972	417	-	637586	637972	NS	leaderless_TSS	1	RVBD_0546c	637972	637648	637647	637555	93	no
TU_352	637982	638919	937	-	638035	638919	NS	leaderless_TSS	1	RVBD_0547c	638919	638526	638525	638401	125	selected
TU_353	638929	639982	1053	-	639015	639959	ES	non_leaderless	1	RVBD_0548c	639982	639558	639557	639015	543	selected
TU_354	639977	640864	887	-	640231	640907	NS	non_leaderless	2	RVBD_0549c:RVBD_0550c	640864	640437	640436	639992	445	selected
TU_355	640874	642814	1940	-	641099	642814	NS	leaderless_TSS	1	RVBD_0551c	642814	642492	642491	641099	1393	selected
TU_356	642892	644393	1501	+	642892	644496	ES	leaderless_TSS	1	RVBD_0552	642892	643142	643316	644393	1078	selected
TU_357	644403	645460	1057	+	644493	645473	ES	non_leaderless	1	RVBD_0553	644403	644679	644680	645460	781	selected
TU_358	645470	646291	821	+	645470	646258	NS	leaderless_TSS	1	RVBD_0554	645470	645648	645873	646258	386	selected
TU_359	646301	649682	3381	+	646301	649675	ES	leaderless_TSS	3	RVBD_0555:RVBD_0556:RVBD_0557	646301	646510	646663	648857	2195	selected
TU_360	649692	650400	708	+	649692	650396	ES	leaderless_TSS	1	RVBD_0558	649692	649964	650089	650396	308	selected
TU_361	650406	650748	342	-	650410	650748	NS	leaderless_TSS	1	RVBD_0559c	650748	650448	650447	650406	42	no
TU_362	650758	651459	701	-	650782	651507	NS	non_leaderless	1	RVBD_0560c	651459	650980	650979	650782	198	selected
TU_363	651469	652752	1283	-	651532	652758	NS	non_leaderless	1	RVBD_0561c	652752	652364	652363	651532	832	selected
TU_364	652774	653835	1061	+	652774	653781	ES	leaderless_TSS	1	RVBD_0562	652774	653054	653226	653781	556	selected
TU_365	653840	654917	1077	+	653882	654742	NS	non_leaderless	1	RVBD_0563	653840	654090	654280	654742	463	selected
TU_366	654752	655956	1204	-	654927	655952	NS	non_leaderless	1	RVBD_0564c	655956	655524	655523	654927	597	selected
TU_367	655966	658075	2109	-	656013	658042	NS	non_leaderless	2	RVBD_0565c:RVBD_0566c	658075	657423	657422	656013	1410	selected
TU_368	658112	659447	1335	+	658112	659343	NS	leaderless_TSS	2	RVBD_6004:RVBD_0567	658280	658530	658723	659343	621	selected
TU_369	659452	660982	1530	+	659453	660871	NS	leaderless_TSS	1	RVBD_0568	659452	659702	659864	660222	359	selected
TU_370	660987	663449	2462	+	661006	663376	NS	non_leaderless	2	RVBD_0569:RVBD_0570	660987	661237	661510	663376	1867	selected
TU_371	663404	665820	2416	-	663490	665386	NS	non_leaderless	2	RVBD_0571c:RVBD_0572c	665820	665437	665436	663490	1947	selected
TU_372	665410	668458	3048	-	665854	668397	NS	non_leaderless	2	RVBD_0573c:RVBD_0574c	668458	668209	668208	666176	2033	selected
TU_373	668453	669748	1295	-	668582	669748	NS	leaderless_TSS	1	RVBD_0575c	669751	669502	669501	668468	1034	selected
TU_374	669840	671989	2149	+	669851	671954	NS	non_leaderless	2	RVBD_0576:RVBD_0577	669840	670090	670161	671954	1794	selected
TU_375	671964	676034	4070	-	671999	675919	NS	non_leaderless	1	RVBD_0578c	676034	675748	675747	671999	3749	selected
TU_376	676241	677118	877	+	676241	676999	NS	leaderless_TSS	1	RVBD_0579	676058	676196	676430	676465	36	selected
TU_377	677009	677619	610	-	677128	677619	NS	leaderless_TSS	1	RVBD_0580c	677619	677092	677091	677009	83	no
TU_378	677713	678382	669	+	677713	678332	NS	leaderless_TSS	2	RVBD_0581:RVBD_0582	677713	677977	678093	678332	240	no
TU_379	678342	679123	781	-	678392	679078	NS	non_leaderless	1	RVBD_0583c	679123	678818	678817	678392	426	selected
